1331285386123|-1||debug||com.p6spy.engine.common.P6SpyOptions reloading properties
1331285389117|157|1|statement||alter table tb_company drop foreign key FK38B0A3ACEACB7696
1331285389117|157|3|statement||alter table tb_company drop foreign key FK38B0A3ACEACB7696
1331285389267|150|1|statement||alter table tb_department drop foreign key FK78CCD9C32536B85B
1331285389267|150|3|statement||alter table tb_department drop foreign key FK78CCD9C32536B85B
1331285389294|26|1|statement||drop table if exists cfg_data
1331285389294|26|3|statement||drop table if exists cfg_data
1331285389317|22|1|statement||drop table if exists rlt_company_account
1331285389317|22|3|statement||drop table if exists rlt_company_account
1331285389344|26|1|statement||drop table if exists rlt_role_to_resource
1331285389344|26|3|statement||drop table if exists rlt_role_to_resource
1331285389367|22|1|statement||drop table if exists rlt_user_group_to_role
1331285389367|22|3|statement||drop table if exists rlt_user_group_to_role
1331285389394|26|1|statement||drop table if exists rlt_user_to_role
1331285389394|26|3|statement||drop table if exists rlt_user_to_role
1331285389417|22|1|statement||drop table if exists rlt_user_to_user_group
1331285389417|22|3|statement||drop table if exists rlt_user_to_user_group
1331285389436|18|1|statement||drop table if exists tb_account
1331285389436|18|3|statement||drop table if exists tb_account
1331285389485|48|1|statement||drop table if exists tb_company
1331285389485|48|3|statement||drop table if exists tb_company
1331285389525|39|1|statement||drop table if exists tb_company_info
1331285389526|40|3|statement||drop table if exists tb_company_info
1331285389544|18|1|statement||drop table if exists tb_department
1331285389544|18|3|statement||drop table if exists tb_department
1331285389567|22|1|statement||drop table if exists tb_resource
1331285389567|22|3|statement||drop table if exists tb_resource
1331285389594|26|1|statement||drop table if exists tb_role
1331285389594|26|3|statement||drop table if exists tb_role
1331285389617|23|1|statement||drop table if exists tb_user
1331285389617|23|3|statement||drop table if exists tb_user
1331285389644|26|1|statement||drop table if exists tb_user_group
1331285389644|26|3|statement||drop table if exists tb_user_group
1331285389702|57|1|statement||create table cfg_data (id bigint not null, name varchar(50) not null, type tinyint not null, enable bit not null, primary key (id))
1331285389702|57|3|statement||create table cfg_data (id bigint not null, name varchar(50) not null, type tinyint not null, enable bit not null, primary key (id))
1331285389775|73|1|statement||create table rlt_company_account (company_id bigint not null, account_id bigint not null)
1331285389775|73|3|statement||create table rlt_company_account (company_id bigint not null, account_id bigint not null)
1331285389842|66|1|statement||create table rlt_role_to_resource (role_id bigint not null, resource_id bigint not null)
1331285389842|66|3|statement||create table rlt_role_to_resource (role_id bigint not null, resource_id bigint not null)
1331285389908|66|1|statement||create table rlt_user_group_to_role (user_group_id bigint not null, role_id bigint not null)
1331285389908|66|3|statement||create table rlt_user_group_to_role (user_group_id bigint not null, role_id bigint not null)
1331285389977|68|1|statement||create table rlt_user_to_role (user_id bigint not null, role_id bigint not null)
1331285389977|68|3|statement||create table rlt_user_to_role (user_id bigint not null, role_id bigint not null)
1331285390042|64|1|statement||create table rlt_user_to_user_group (user_id bigint not null, user_group_id bigint not null)
1331285390042|64|3|statement||create table rlt_user_to_user_group (user_id bigint not null, user_group_id bigint not null)
1331285390118|75|1|statement||create table tb_account (id bigint not null auto_increment, name varchar(50), primary key (id))
1331285390118|75|3|statement||create table tb_account (id bigint not null auto_increment, name varchar(50), primary key (id))
1331285390231|112|1|statement||create table tb_company (id bigint not null auto_increment, name varchar(50), company_info_id bigint, primary key (id))
1331285390232|113|3|statement||create table tb_company (id bigint not null auto_increment, name varchar(50), company_info_id bigint, primary key (id))
1331285390418|186|1|statement||create table tb_company_info (id bigint not null auto_increment, info varchar(50), primary key (id))
1331285390418|186|3|statement||create table tb_company_info (id bigint not null auto_increment, info varchar(50), primary key (id))
1331285390534|115|1|statement||create table tb_department (id bigint not null auto_increment, name varchar(50), company_id bigint, primary key (id))
1331285390534|115|3|statement||create table tb_department (id bigint not null auto_increment, name varchar(50), company_id bigint, primary key (id))
1331285390670|136|1|statement||create table tb_resource (id bigint not null auto_increment, content varchar(50) not null unique, enable bit not null, name varchar(50) not null unique, primary key (id))
1331285390670|136|3|statement||create table tb_resource (id bigint not null auto_increment, content varchar(50) not null unique, enable bit not null, name varchar(50) not null unique, primary key (id))
1331285390874|203|1|statement||create table tb_role (id bigint not null auto_increment, enable bit not null, name varchar(50) not null unique, primary key (id))
1331285390874|203|3|statement||create table tb_role (id bigint not null auto_increment, enable bit not null, name varchar(50) not null unique, primary key (id))
1331285390989|114|1|statement||create table tb_user (id bigint not null auto_increment, enable bit not null, name varchar(50) not null, password varchar(50) not null, user_name varchar(50) not null unique, primary key (id))
1331285390989|114|3|statement||create table tb_user (id bigint not null auto_increment, enable bit not null, name varchar(50) not null, password varchar(50) not null, user_name varchar(50) not null unique, primary key (id))
1331285391050|60|1|statement||create table tb_user_group (id bigint not null auto_increment, enable bit not null, name varchar(50) not null unique, primary key (id))
1331285391051|61|3|statement||create table tb_user_group (id bigint not null auto_increment, enable bit not null, name varchar(50) not null unique, primary key (id))
1331285391202|150|1|statement||alter table rlt_company_account add index FK1CFD7BA62536B85B (company_id), add constraint FK1CFD7BA62536B85B foreign key (company_id) references tb_company (id)
1331285391202|150|3|statement||alter table rlt_company_account add index FK1CFD7BA62536B85B (company_id), add constraint FK1CFD7BA62536B85B foreign key (company_id) references tb_company (id)
1331285391368|166|1|statement||alter table rlt_company_account add index FK1CFD7BA6A9079A5B (account_id), add constraint FK1CFD7BA6A9079A5B foreign key (account_id) references tb_account (id)
1331285391368|166|3|statement||alter table rlt_company_account add index FK1CFD7BA6A9079A5B (account_id), add constraint FK1CFD7BA6A9079A5B foreign key (account_id) references tb_account (id)
1331285391577|208|1|statement||alter table rlt_role_to_resource add index FKE6E76B2E8C46DF1C (role_id), add constraint FKE6E76B2E8C46DF1C foreign key (role_id) references tb_role (id)
1331285391578|209|3|statement||alter table rlt_role_to_resource add index FKE6E76B2E8C46DF1C (role_id), add constraint FKE6E76B2E8C46DF1C foreign key (role_id) references tb_role (id)
1331285391751|173|1|statement||alter table rlt_role_to_resource add index FKE6E76B2E6A13B71C (resource_id), add constraint FKE6E76B2E6A13B71C foreign key (resource_id) references tb_resource (id)
1331285391752|174|3|statement||alter table rlt_role_to_resource add index FKE6E76B2E6A13B71C (resource_id), add constraint FKE6E76B2E6A13B71C foreign key (resource_id) references tb_resource (id)
1331285391918|166|1|statement||alter table rlt_user_group_to_role add index FK2469836B8C46DF1C (role_id), add constraint FK2469836B8C46DF1C foreign key (role_id) references tb_role (id)
1331285391918|166|3|statement||alter table rlt_user_group_to_role add index FK2469836B8C46DF1C (role_id), add constraint FK2469836B8C46DF1C foreign key (role_id) references tb_role (id)
1331285392052|133|1|statement||alter table rlt_user_group_to_role add index FK2469836B99962E61 (user_group_id), add constraint FK2469836B99962E61 foreign key (user_group_id) references tb_user_group (id)
1331285392053|134|3|statement||alter table rlt_user_group_to_role add index FK2469836B99962E61 (user_group_id), add constraint FK2469836B99962E61 foreign key (user_group_id) references tb_user_group (id)
1331285392352|299|1|statement||alter table rlt_user_to_role add index FK4CC0FDEB8C46DF1C (role_id), add constraint FK4CC0FDEB8C46DF1C foreign key (role_id) references tb_role (id)
1331285392353|300|3|statement||alter table rlt_user_to_role add index FK4CC0FDEB8C46DF1C (role_id), add constraint FK4CC0FDEB8C46DF1C foreign key (role_id) references tb_role (id)
1331285392569|216|1|statement||alter table rlt_user_to_role add index FK4CC0FDEB3171A2FC (user_id), add constraint FK4CC0FDEB3171A2FC foreign key (user_id) references tb_user (id)
1331285392569|216|3|statement||alter table rlt_user_to_role add index FK4CC0FDEB3171A2FC (user_id), add constraint FK4CC0FDEB3171A2FC foreign key (user_id) references tb_user (id)
1331285392792|222|1|statement||alter table rlt_user_to_user_group add index FK831BD2C03171A2FC (user_id), add constraint FK831BD2C03171A2FC foreign key (user_id) references tb_user (id)
1331285392793|223|3|statement||alter table rlt_user_to_user_group add index FK831BD2C03171A2FC (user_id), add constraint FK831BD2C03171A2FC foreign key (user_id) references tb_user (id)
1331285393128|335|1|statement||alter table rlt_user_to_user_group add index FK831BD2C099962E61 (user_group_id), add constraint FK831BD2C099962E61 foreign key (user_group_id) references tb_user_group (id)
1331285393128|335|3|statement||alter table rlt_user_to_user_group add index FK831BD2C099962E61 (user_group_id), add constraint FK831BD2C099962E61 foreign key (user_group_id) references tb_user_group (id)
1331285393403|275|1|statement||alter table tb_company add index FK38B0A3ACEACB7696 (company_info_id), add constraint FK38B0A3ACEACB7696 foreign key (company_info_id) references tb_company_info (id)
1331285393403|275|3|statement||alter table tb_company add index FK38B0A3ACEACB7696 (company_info_id), add constraint FK38B0A3ACEACB7696 foreign key (company_info_id) references tb_company_info (id)
1331285394073|666|1|statement||alter table tb_department add index FK78CCD9C32536B85B (company_id), add constraint FK78CCD9C32536B85B foreign key (company_id) references tb_company (id)
1331285394073|666|3|statement||alter table tb_department add index FK78CCD9C32536B85B (company_id), add constraint FK78CCD9C32536B85B foreign key (company_id) references tb_company (id)
1331285394244|0|4|statement||delete from rlt_user_to_user_group
1331285394244|0|4|statement||delete from rlt_user_to_role
1331285394245|0|4|statement||delete from rlt_user_group_to_role
1331285394245|0|4|statement||delete from rlt_role_to_resource
1331285394246|1|4|statement||delete from tb_user
1331285394246|0|4|statement||delete from tb_user_group
1331285394247|1|4|statement||delete from tb_role
1331285394247|0|4|statement||delete from tb_resource
1331285394412|29|4|statement|insert into tb_resource (id, name, content, enable) values (?, ?, ?, ?)|insert into tb_resource (id, name, content, enable) values ('1', 'Index', '/index.jsp', 'true')
1331285394452|27|4|statement|insert into tb_role (id, name, enable) values (?, ?, ?)|insert into tb_role (id, name, enable) values ('1', 'Admin', 'true')
1331285394494|29|4|statement|insert into tb_user_group (id, name, enable) values (?, ?, ?)|insert into tb_user_group (id, name, enable) values ('1', 'Admin', 'true')
1331285394535|25|4|statement|insert into tb_user (id, user_name, name, password, enable) values (?, ?, ?, ?, ?)|insert into tb_user (id, user_name, name, password, enable) values ('1', 'zhuzhen', 'Zhu Zhen', '123', 'true')
1331285394569|24|4|statement|insert into rlt_role_to_resource (role_id, resource_id) values (?, ?)|insert into rlt_role_to_resource (role_id, resource_id) values ('1', '1')
1331285394602|21|4|statement|insert into rlt_user_group_to_role (user_group_id, role_id) values (?, ?)|insert into rlt_user_group_to_role (user_group_id, role_id) values ('1', '1')
1331285394635|22|4|statement|insert into rlt_user_to_role (user_id, role_id) values (?, ?)|insert into rlt_user_to_role (user_id, role_id) values ('1', '1')
1331285394668|20|4|statement|insert into rlt_user_to_user_group (user_id, user_group_id) values (?, ?)|insert into rlt_user_to_user_group (user_id, user_group_id) values ('1', '1')
1331285395675|194|5|statement||drop table if exists cfg_data
1331285395802|127|5|statement||create table cfg_data (id bigint not null, name varchar(50) not null, type tinyint not null, enable bit not null, primary key (id))
1331285396797|5|1|statement|select this_.id as id1_1_, this_.content as content1_1_, this_.enable as enable1_1_, this_.name as name1_1_, roles2_.resource_id as resource2_1_3_, role3_.id as role1_3_, role3_.id as id2_0_, role3_.enable as enable2_0_, role3_.name as name2_0_ from tb_resource this_ left outer join rlt_role_to_resource roles2_ on this_.id=roles2_.resource_id left outer join tb_role role3_ on roles2_.role_id=role3_.id|select this_.id as id1_1_, this_.content as content1_1_, this_.enable as enable1_1_, this_.name as name1_1_, roles2_.resource_id as resource2_1_3_, role3_.id as role1_3_, role3_.id as id2_0_, role3_.enable as enable2_0_, role3_.name as name2_0_ from tb_resource this_ left outer join rlt_role_to_resource roles2_ on this_.id=roles2_.resource_id left outer join tb_role role3_ on roles2_.role_id=role3_.id
1331285396800|8|6|statement|select this_.id as id1_1_, this_.content as content1_1_, this_.enable as enable1_1_, this_.name as name1_1_, roles2_.resource_id as resource2_1_3_, role3_.id as role1_3_, role3_.id as id2_0_, role3_.enable as enable2_0_, role3_.name as name2_0_ from tb_resource this_ left outer join rlt_role_to_resource roles2_ on this_.id=roles2_.resource_id left outer join tb_role role3_ on roles2_.role_id=role3_.id|select this_.id as id1_1_, this_.content as content1_1_, this_.enable as enable1_1_, this_.name as name1_1_, roles2_.resource_id as resource2_1_3_, role3_.id as role1_3_, role3_.id as id2_0_, role3_.enable as enable2_0_, role3_.name as name2_0_ from tb_resource this_ left outer join rlt_role_to_resource roles2_ on this_.id=roles2_.resource_id left outer join tb_role role3_ on roles2_.role_id=role3_.id
1331285396821|-1||resultset|select this_.id as id1_1_, this_.content as content1_1_, this_.enable as enable1_1_, this_.name as name1_1_, roles2_.resource_id as resource2_1_3_, role3_.id as role1_3_, role3_.id as id2_0_, role3_.enable as enable2_0_, role3_.name as name2_0_ from tb_resource this_ left outer join rlt_role_to_resource roles2_ on this_.id=roles2_.resource_id left outer join tb_role role3_ on roles2_.role_id=role3_.id|content1_1_ = /index.jsp, name1_1_ = Index, name2_0_ = Admin
1331285396821|-1||resultset|select this_.id as id1_1_, this_.content as content1_1_, this_.enable as enable1_1_, this_.name as name1_1_, roles2_.resource_id as resource2_1_3_, role3_.id as role1_3_, role3_.id as id2_0_, role3_.enable as enable2_0_, role3_.name as name2_0_ from tb_resource this_ left outer join rlt_role_to_resource roles2_ on this_.id=roles2_.resource_id left outer join tb_role role3_ on roles2_.role_id=role3_.id|content1_1_ = /index.jsp, name1_1_ = Index, name2_0_ = Admin
